id_municipio,IN_AGUA_POTAVEL,IN_ESGOTO_REDE_PUBLICA,IN_ENERGIA_REDE_PUBLICA,IN_LIXO_SERVICO_COLETA,IN_INTERNET,IN_INTERNET_ALUNOS,IN_COMPUTADOR,IN_DESKTOP_ALUNO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_SALA_LEITURA,IN_LABORATORIO_INFORMATICA,mat_2ano_total,n_escolas_2ano,infra_saneamento,infra_conectividade,infra_pedagogico
4311734,1.0,0.0,1.0,1.0,1.0,0.5116279069767442,1.0,1.0,0.5116279069767442,0.5116279069767442,0.0,0.5116279069767442,43,2,0.75,0.8779,0.3837
4311759,1.0,0.0,1.0,0.8409090909090909,1.0,0.9318181818181818,1.0,0.9090909090909091,0.6704545454545454,0.6704545454545454,0.06818181818181818,0.8409090909090909,88,6,0.7102,0.9602,0.5625
4311775,0.9891304347826086,0.010869565217391304,1.0,0.9891304347826086,0.9891304347826086,0.6847826086956522,0.9565217391304348,0.41304347826086957,0.6630434782608695,0.6630434782608695,0.0,0.3695652173913043,92,11,0.7473,0.7609,0.4239
4311791,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33,3,0.75,1.0,0.75
4311809,1.0,0.9741379310344828,1.0,1.0,1.0,0.9181034482758621,1.0,0.8987068965517241,0.4418103448275862,0.9181034482758621,0.584051724137931,1.0,464,14,0.9935,0.9542,0.736
4311908,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7021276595744681,1.0,1.0,1.0,47,2,0.75,1.0,0.9255
4311981,0.92,0.0,1.0,1.0,0.92,0.92,0.76,0.0,0.92,0.92,0.0,0.0,50,4,0.73,0.65,0.46
4312005,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17,1,1.0,0.5,0.5
4312054,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.09523809523809523,0.7857142857142857,42,4,0.75,0.9464,0.6845
4312104,1.0,0.021739130434782608,1.0,0.8260869565217391,1.0,0.391304347826087,0.34782608695652173,0.021739130434782608,0.9565217391304348,0.9565217391304348,0.0,0.34782608695652173,46,5,0.712,0.4402,0.5652
4312138,1.0,0.0,1.0,1.0,1.0,0.4318181818181818,1.0,0.8181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.0,44,5,0.75,0.8125,0.1818
4312153,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7619047619047619,63,3,0.75,1.0,0.6905
4312179,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.782608695652174,23,3,0.75,1.0,0.6957
4312203,1.0,0.9285714285714286,1.0,1.0,1.0,0.6428571428571429,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,42,3,0.9821,0.9107,0.5714
4312252,1.0,1.0,1.0,1.0,1.0,0.38235294117647056,1.0,0.803921568627451,0.803921568627451,1.0,0.19607843137254902,0.803921568627451,102,5,1.0,0.7966,0.701
4312302,1.0,0.0,1.0,0.9594594594594594,1.0,0.9459459459459459,1.0,0.9594594594594594,0.8243243243243243,0.8243243243243243,0.0,0.9459459459459459,74,6,0.7399,0.9764,0.6486
4312351,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16,1,0.75,1.0,0.75
4312377,1.0,0.0,1.0,1.0,1.0,0.5740740740740741,1.0,1.0,1.0,1.0,0.0,1.0,54,3,0.75,0.8935,0.75
4312385,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,27,1,0.75,0.75,0.5
4312401,1.0,0.776829268292683,1.0,0.973170731707317,1.0,0.7414634146341463,1.0,0.9073170731707317,0.5585365853658537,0.8439024390243902,0.46707317073170734,0.7890243902439025,820,31,0.9375,0.9122,0.6646
4312427,1.0,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.38461538461538464,1.0,0.6153846153846154,0.6153846153846154,39,3,0.8462,0.9038,0.6538
4312443,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,1.0,1.0,0.0,0.7317073170731707,41,4,0.75,0.9939,0.6829
4312450,1.0,0.5151515151515151,1.0,1.0,1.0,1.0,1.0,1.0,0.8484848484848485,0.8484848484848485,0.5151515151515151,0.6818181818181818,66,5,0.8788,1.0,0.7235
4312476,1.0,0.30864197530864196,1.0,1.0,1.0,1.0,1.0,1.0,0.30864197530864196,1.0,0.691358024691358,1.0,81,5,0.8272,1.0,0.75
4312500,1.0,0.7037037037037037,1.0,1.0,1.0,0.8580246913580247,0.8580246913580247,0.7037037037037037,0.2222222222222222,0.8703703703703703,0.6481481481481481,0.5617283950617284,162,9,0.9259,0.8549,0.5756
4312609,1.0,1.0,1.0,1.0,1.0,0.6779661016949152,1.0,0.711864406779661,1.0,1.0,0.0,0.6101694915254238,59,3,1.0,0.8475,0.6525
4312617,1.0,0.3953488372093023,1.0,1.0,1.0,0.6046511627906976,1.0,0.7906976744186046,1.0,1.0,0.3953488372093023,1.0,43,3,0.8488,0.8488,0.8488
4312625,1.0,0.4642857142857143,1.0,1.0,1.0,0.8214285714285714,1.0,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.0,0.35714285714285715,28,3,0.8661,0.8661,0.2679
4312658,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6071428571428571,0.8010204081632653,1.0,0.1989795918367347,0.23469387755102042,196,7,0.75,0.9018,0.5587
4312674,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24,1,1.0,0.75,0.0
